longitude latitude Other_Var X.random. varNorth
416500 556500 1.14429122641657 1.14429122641657 556500
577500 167500 -0.496666876570647 -0.496666876570647 167500
349500 391500 -0.378365786221725 -0.378365786221725 391500
333500 394500 0.133407441290996 0.133407441290996 394500
436500 387500 -0.616478193604875 -0.616478193604875 387500
623500 308500 -0.0489427500193403 -0.0489427500193403 308500
349500 359500 1.30058032646509 1.30058032646509 359500
259500 665500 -0.440052737752275 -0.440052737752275 665500
315500 673500 -0.552700158971593 -0.552700158971593 673500
314500 209500 0.317732544420576 0.317732544420576 209500
506500 230500 -0.406943921959043 -0.406943921959043 230500
435500 387500 -0.722968536799485 -0.722968536799485 387500
524500 171500 -1.4623987561817 -1.4623987561817 171500
456500 368500 1.28176057854052 1.28176057854052 368500
516500 191500 0.952531161143944 0.952531161143944 191500
401500 286500 2.26859690798469 2.26859690798469 286500
354500 422500 -0.595683533861055 -0.595683533861055 422500
517500 167500 -0.481603333478755 -0.481603333478755 167500
527500 409500 2.24334901570728 2.24334901570728 409500
300500 81500 -0.94245481506387 -0.94245481506387 81500
540500 188500 0.383020805739163 0.383020805739163 188500
581500 110500 1.69517545270258 1.69517545270258 110500
369500 72500 1.0338123358223 1.0338123358223 72500
434500 385500 -0.946598257508169 -0.946598257508169 385500
338500 674500 0.499772945641619 0.499772945641619 674500
330500 392500 -1.20294955639847 -1.20294955639847 392500
428500 514500 0.696489652342937 0.696489652342937 514500
525500 175500 0.826175528473392 0.826175528473392 175500
506500 171500 -0.686413306262864 -0.686413306262864 171500
436500 555500 -0.0370158315815442 -0.0370158315815442 555500
429500 564500 0.0595612287556784 0.0595612287556784 564500
326500 383500 -2.40876875521192 -2.40876875521192 383500
337500 391500 -1.98489846553621 -1.98489846553621 391500
451500 206500 0.19288713843533 0.19288713843533 206500
434500 406500 0.245551453615211 0.245551453615211 406500
358500 176500 -0.534151477375149 -0.534151477375149 176500
375500 395500 -1.41616258535466 -1.41616258535466 395500
416500 432500 -0.197990506730635 -0.197990506730635 432500
367500 171500 -1.92720006140531 -1.92720006140531 171500
377500 398500 -1.16953095051594 -1.16953095051594 398500
451500 518500 0.308980974398037 0.308980974398037 518500
433500 418500 0.487846027203823 0.487846027203823 418500
439500 557500 0.698348392878698 0.698348392878698 557500
339500 385500 0.00976247190176184 0.00976247190176184 385500
340500 366500 -0.494343450900947 -0.494343450900947 366500
341500 398500 0.0740439154301452 0.0740439154301452 398500
318500 176500 0.437582585215966 0.437582585215966 176500
259500 665500 0.651027956739128 0.651027956739128 665500
258500 662500 0.122526064404564 0.122526064404564 662500
518500 170500 2.14677195537005 2.14677195537005 170500
426500 437500 -1.17324843158746 -1.17324843158746 437500
442500 113500 0.69447601676253 0.69447601676253 113500
587500 190500 -1.0115380049763 -1.0115380049763 190500
443500 346500 -0.729977537569749 -0.729977537569749 346500
351500 385500 0.506820670173045 0.506820670173045 385500
390500 334500 0.0829503804973307 0.0829503804973307 334500
409500 287500 1.07203268808888 1.07203268808888 287500
247500 56500 -0.173168575825999 -0.173168575825999 56500
533500 165500 0.727313766227631 0.727313766227631 165500
385500 348500 0.771884815324721 0.771884815324721 348500
435500 387500 0.920506610663237 0.920506610663237 387500
264500 659500 -1.1814965927149 -1.1814965927149 659500
329500 199500 1.55503416105847 1.55503416105847 199500
275500 656500 0.37000962198884 0.37000962198884 656500
337500 391500 -1.33375842160261 -1.33375842160261 391500
387500 349500 -0.610011325490876 -0.610011325490876 349500
456500 341500 -1.27052251962559 -1.27052251962559 341500
310500 687500 2.0036489341165 2.0036489341165 687500
476500 156500 -0.587822610345234 -0.587822610345234 156500
339500 555500 -1.29697084849902 -1.29697084849902 555500
397500 286500 -0.499919672508229 -0.499919672508229 286500
386500 398500 2.24493668991491 2.24493668991491 398500
546500 258500 0.293685088739175 0.293685088739175 258500
272500 655500 -1.22304718844138 -1.22304718844138 655500
425500 564500 -0.609198126506479 -0.609198126506479 564500
453500 361500 -1.07260537632827 -1.07260537632827 361500
585500 264500 -1.14172729000186 -1.14172729000186 264500
409500 425500 -0.549524810556336 -0.549524810556336 425500
451500 518500 -0.222309028740167 -0.222309028740167 518500
471500 173500 -1.60211408645303 -1.60211408645303 173500
435500 547500 0.0384180551614015 0.0384180551614015 547500
419500 565500 -0.464874668656911 -0.464874668656911 565500
336500 732500 0.337946347746972 0.337946347746972 732500
546500 258500 0.346194508874409 0.346194508874409 258500
360500 175500 -2.26723340816599 -2.26723340816599 175500
444500 216500 0.12082221891345 0.12082221891345 216500
425500 564500 -1.72196412724842 -1.72196412724842 564500
407500 281500 -0.143738517343126 -0.143738517343126 281500
544500 164500 -0.52191476884806 -0.52191476884806 164500
409500 287500 -0.679443029253761 -0.679443029253761 287500
533500 165500 -1.38297632203911 -1.38297632203911 165500
439500 557500 1.1432456848652 1.1432456848652 557500
378500 391500 -0.160815696015424 -0.160815696015424 391500
546500 175500 1.22286173781361 1.22286173781361 175500
450500 275500 0.151491437753498 0.151491437753498 275500
412500 428500 0.747450122031703 0.747450122031703 428500
435500 335500 -1.15264739064945 -1.15264739064945 335500
404500 292500 0.521845489503775 0.521845489503775 292500
447500 400500 0.991525988633752 0.991525988633752 400500
383500 349500 1.23540823642999 1.23540823642999 349500
450500 532500 0.416826649233307 0.416826649233307 532500
531500 194500 -0.0350796435234611 -0.0350796435234611 194500
385500 349500 -0.623138680524684 -0.623138680524684 349500
427500 433500 1.11528712930647 1.11528712930647 433500
540500 169500 0.190137751392852 0.190137751392852 169500
451500 518500 -0.916432447563223 -0.916432447563223 518500
471500 106500 -1.44040365984187 -1.44040365984187 106500
506500 433500 0.91113546046211 0.91113546046211 433500
528500 176500 -0.0677237741827537 -0.0677237741827537 176500
443500 392500 0.0525135042242522 0.0525135042242522 392500
259500 665500 -0.064780768334467 -0.064780768334467 665500
358500 417500 -0.41867722159103 -0.41867722159103 417500
259500 665500 0.0222315229958215 0.0222315229958215 665500
337500 393500 -1.67905819988128 -1.67905819988128 393500
336500 389500 1.40753535479364 1.40753535479364 389500
436500 566500 0.0220379041900127 0.0220379041900127 566500
445500 421500 1.22526261100563 1.22526261100563 421500
332500 397500 0.0504998686438452 0.0504998686438452 397500
409500 287500 -0.278148692335305 -0.278148692335305 287500
442500 420500 2.03691264495438 2.03691264495438 420500
499500 179500 -0.943229290287103 -0.943229290287103 179500
388500 396500 0.779203606184278 0.779203606184278 396500
528500 190500 0.16767796991908 0.16767796991908 190500
260500 668500 -0.529349730991102 -0.529349730991102 668500
294500 664500 0.0460466361102525 0.0460466361102525 664500
431500 96500 0.578924313456086 0.578924313456086 96500
449500 353500 1.04082133659257 1.04082133659257 353500
329500 329500 0.81482946645302 0.81482946645302 329500
383500 398500 0.111567239995809 0.111567239995809 398500
408500 91500 -0.254411026743198 -0.254411026743198 91500
331500 188500 -0.920924403857978 -0.920924403857978 188500
599500 225500 -0.0749263937588259 -0.0749263937588259 225500
435500 387500 -1.33433927802004 -1.33433927802004 387500
430500 434500 -0.126196653536886 -0.126196653536886 434500
333500 350500 0.155518708914312 0.155518708914312 350500
297500 518500 0.120280086257188 0.120280086257188 518500
371500 182500 0.133446165052157 0.133446165052157 182500
392500 291500 -1.88816651015434 -1.88816651015434 291500
432500 384500 -1.45302760598058 -1.45302760598058 384500
521500 183500 -0.692531660526409 -0.692531660526409 183500
327500 673500 -0.43714845566515 -0.43714845566515 673500
451500 518500 0.436730662470409 0.436730662470409 518500
526500 195500 -0.403574954737976 -0.403574954737976 195500
531500 106500 -0.0642386356782033 -0.0642386356782033 106500
459500 451500 -1.99965221853881 -1.99965221853881 451500
344500 383500 -0.763434867213438 -0.763434867213438 383500
435500 387500 -0.18772871002279 -0.18772871002279 387500
429500 315500 1.39831909963717 1.39831909963717 315500
333500 383500 -1.08418378091561 -1.08418378091561 383500
385500 393500 0.647542818234577 0.647542818234577 393500
387500 401500 0.223711252320026 0.223711252320026 401500
466500 268500 0.78133341304817 0.78133341304817 268500
436500 566500 0.953654150217633 0.953654150217633 566500
435500 316500 0.98939618176986 0.98939618176986 316500
509500 429500 0.260034140289678 0.260034140289678 429500
430500 434500 -0.189238936708096 -0.189238936708096 434500
416500 432500 0.00674201853115132 0.00674201853115132 432500
356500 177500 -1.07485135447564 -1.07485135447564 177500
526500 369500 -1.17003435941104 -1.17003435941104 369500
459500 345500 0.133058927440539 0.133058927440539 345500
392500 404500 -0.6406030968086 -0.6406030968086 404500
416500 432500 -0.182152488415508 -0.182152488415508 432500
387500 349500 0.542291635397139 0.542291635397139 349500
522500 179500 2.47743415192961 2.47743415192961 179500
471500 173500 -1.15369293220082 -1.15369293220082 173500
360500 388500 -0.592701804251606 -0.592701804251606 388500
402500 287500 -0.0814319856339868 -0.0814319856339868 287500
507500 167500 0.942075745630292 0.942075745630292 167500
428500 514500 -0.396101268833773 -0.396101268833773 514500
584500 207500 -1.21096537495894 -1.21096537495894 207500
517500 180500 0.518786312372002 0.518786312372002 180500
529500 178500 1.48579607610139 1.48579607610139 178500
344500 391500 -1.5630418114409 -1.5630418114409 391500
356500 734500 0.65753354861429 0.65753354861429 734500
519500 192500 -0.412829933655618 -0.412829933655618 192500
455500 340500 -0.0585462427874371 -0.0585462427874371 340500
435500 387500 -0.175995410390802 -0.175995410390802 387500
442500 113500 -1.42894142653802 -1.42894142653802 113500
425500 564500 -0.0469678382000944 -0.0469678382000944 564500
389500 342500 -0.413488237595365 -0.413488237595365 342500
439500 557500 0.358895902535438 0.358895902535438 557500
374500 164500 -0.102149197855485 -0.102149197855485 164500
547500 251500 -0.323145702805174 -0.323145702805174 251500
388500 398500 -0.0797668639040346 -0.0797668639040346 398500
409500 287500 -0.452947750219114 -0.452947750219114 287500
435500 387500 1.66930798024658 1.66930798024658 387500
449500 333500 -2.19966044493887 -2.19966044493887 333500
453500 345500 1.76480077527128 1.76480077527128 345500
438500 391500 0.0976266859776062 0.0976266859776062 391500
513500 184500 -1.68688039963594 -1.68688039963594 184500
360500 175500 1.02610630735113 1.02610630735113 175500
286500 71500 -0.262039607692049 -0.262039607692049 71500
324500 671500 -1.05839375598193 -1.05839375598193 671500
333500 394500 0.409430410851428 0.409430410851428 394500
531500 184500 -0.409693309001521 -0.409693309001521 184500
370500 355500 -1.24093756609807 -1.24093756609807 355500
437500 543500 -0.0893316329109688 -0.0893316329109688 543500
414500 416500 -0.716462944924324 -0.716462944924324 416500
452500 341500 -0.165811061205281 -0.165811061205281 341500
433500 278500 1.76499439407708 1.76499439407708 278500
346500 730500 -1.91469228655009 -1.91469228655009 730500
427500 561500 0.823890826564854 0.823890826564854 561500
539500 176500 -0.111210557967317 -0.111210557967317 176500
339500 555500 0.759919173125764 0.759919173125764 555500
514500 175500 1.53605951808925 1.53605951808925 175500
456500 341500 -1.39354790883624 -1.39354790883624 341500
443500 351500 -0.465300630029688 -0.465300630029688 351500
327500 673500 0.759648106797632 0.759648106797632 673500
445500 324500 -0.0936299703999155 -0.0936299703999155 324500
581500 110500 0.261350748169175 0.261350748169175 110500
331500 188500 0.138247911436205 0.138247911436205 188500
529500 172500 -0.511885314707186 -0.511885314707186 172500
194500 830500 -0.89397266608945 -0.89397266608945 830500
516500 149500 0.399517127994038 0.399517127994038 149500
383500 398500 0.755311045547524 0.755311045547524 398500
398500 295500 0.219529086114564 0.219529086114564 295500
538500 175500 -1.68180758692376 -1.68180758692376 175500
373500 405500 1.81506421725913 1.81506421725913 405500
537500 189500 -1.80920876114568 -1.80920876114568 189500
438500 383500 -0.128094117833808 -0.128094117833808 383500
379500 410500 0.681813346862661 0.681813346862661 410500
383500 398500 -2.07508610528175 -2.07508610528175 398500
389500 440500 -0.612876883816838 -0.612876883816838 440500
439500 557500 1.17616088185263 1.17616088185263 557500
300500 221500 0.163302184907809 0.163302184907809 221500
382500 395500 -1.14718734032565 -1.14718734032565 395500
548500 175500 -0.78566230612024 -0.78566230612024 175500
461500 330500 0.900834939993105 0.900834939993105 330500
392500 404500 0.0539462833872345 0.0539462833872345 404500
337500 391500 2.12675177084947 2.12675177084947 391500
454500 334500 -0.504915037698085 -0.504915037698085 334500
330500 392500 -2.7048506330541 -2.7048506330541 392500
371500 408500 0.993926861825776 0.993926861825776 408500
182500 44500 -1.13758384755756 -1.13758384755756 44500
337500 391500 1.11726204112572 1.11726204112572 391500
429500 564500 -0.209839977646107 -0.209839977646107 564500
369500 422500 -0.547123937364312 -0.547123937364312 422500
330500 392500 1.14351675119333 1.14351675119333 392500
552500 173500 -0.10296239683988 -0.10296239683988 173500
513500 184500 -0.332981538140239 -0.332981538140239 184500
456500 341500 0.552630879627307 0.552630879627307 341500
249500 670500 -0.598742710992827 -0.598742710992827 670500
451500 518500 0.517856942104122 0.517856942104122 518500
402500 287500 -0.225290758349616 -0.225290758349616 287500
319500 469500 -0.823146906924743 -0.823146906924743 469500
533500 165500 2.44781047464093 2.44781047464093 165500
391500 282500 -0.629954062489139 -0.629954062489139 282500
548500 184500 -0.847775219023571 -0.847775219023571 184500
296500 195500 0.872256804255788 0.872256804255788 195500
417500 442500 0.159468532552804 0.159468532552804 442500
508500 164500 -1.28221709549642 -1.28221709549642 164500
421500 435500 1.01452790276379 1.01452790276379 435500
519500 192500 -0.0561066458342514 -0.0561066458342514 192500
386500 397500 -0.682695825191342 -0.682695825191342 397500
429500 566500 -0.887776864303582 -0.887776864303582 566500
385500 343500 0.631782247441775 0.631782247441775 343500
440500 562500 -0.795227075127175 -0.795227075127175 562500
436500 566500 1.01526365422586 1.01526365422586 566500
365500 400500 0.150833133813749 0.150833133813749 400500
392500 806500 0.00217261471407197 0.00217261471407197 806500
234500 622500 -0.59305031810206 -0.59305031810206 622500
572500 158500 2.86490410611335 2.86490410611335 158500
398500 288500 -0.433121184504336 -0.433121184504336 288500
530500 171500 0.462481963642925 0.462481963642925 171500
447500 167500 -1.12395308362865 -1.12395308362865 167500
346500 392500 0.779668291318218 0.779668291318218 392500
426500 561500 -0.0378677543271017 -0.0378677543271017 561500
450500 532500 -0.831433791813343 -0.831433791813343 532500
451500 335500 -0.697836815805557 -0.697836815805557 335500
386500 351500 1.26607745527004 1.26607745527004 351500
540500 169500 0.231727070880493 0.231727070880493 169500
256500 656500 0.227467457152707 0.227467457152707 656500
363500 411500 -0.313426038753593 -0.313426038753593 411500
454500 207500 -0.683857538026193 -0.683857538026193 207500
409500 287500 0.898937475696183 0.898937475696183 287500
522500 156500 0.869507417213308 0.869507417213308 156500
504500 440500 0.414929184936385 0.414929184936385 440500
479500 353500 -0.308508121086059 -0.308508121086059 353500
386500 351500 0.148122470532433 0.148122470532433 351500
409500 287500 0.31943638991169 0.31943638991169 287500
275500 646500 1.37996403684653 1.37996403684653 646500
432500 553500 -0.0392618097289212 -0.0392618097289212 553500
255500 665500 0.693430475211165 0.693430475211165 665500
394500 406500 -0.935019852920827 -0.935019852920827 406500
254500 668500 -0.57225565835824 -0.57225565835824 668500
386500 396500 1.18169837969875 1.18169837969875 396500
411500 291500 0.0726111362671629 0.0726111362671629 291500
415500 425500 1.6332174348439 1.6332174348439 425500
524500 188500 0.118808583333043 0.118808583333043 188500
365500 176500 0.168297550097665 0.168297550097665 176500
413500 295500 -0.169412370993318 -0.169412370993318 295500
436500 405500 -0.387039908721941 -0.387039908721941 405500
350500 395500 -0.0948304069959278 -0.0948304069959278 395500
299500 192500 -0.696558931687223 -0.696558931687223 192500
269500 660500 0.783811733762517 0.783811733762517 660500
360500 175500 -0.183507820056167 -0.183507820056167 175500
427500 542500 0.431967639847522 0.431967639847522 542500
430500 287500 -1.18215489665465 -1.18215489665465 287500
530500 189500 1.834193755273 1.834193755273 189500
416500 432500 0.0396572155185766 0.0396572155185766 432500
427500 564500 0.139913033166157 0.139913033166157 564500
315500 186500 1.13898607113742 1.13898607113742 186500
435500 384500 -0.9140315743712 -0.9140315743712 384500
488500 160500 -0.0674527078546227 -0.0674527078546227 160500
318500 191500 0.629458821772074 0.629458821772074 191500
372500 403500 2.52947888693091 2.52947888693091 403500
519500 192500 0.741757729140937 0.741757729140937 192500
451500 518500 0.0413610610096898 0.0413610610096898 518500
422500 148500 1.37016692527263 1.37016692527263 148500
420500 445500 0.724254589095859 0.724254589095859 445500
423500 568500 -0.0982380979781559 -0.0982380979781559 568500
331500 398500 -1.61988829282624 -1.61988829282624 398500
331500 188500 0.674378384719619 0.674378384719619 188500
346500 169500 -0.498525617106407 -0.498525617106407 169500
576500 165500 -0.48218418989618 -0.48218418989618 165500
409500 287500 -1.33302267014054 -1.33302267014054 287500
417500 434500 1.51414186927174 1.51414186927174 434500
427500 190500 -1.11616960763515 -1.11616960763515 190500
410500 432500 -0.0213714320722263 -0.0213714320722263 432500
479500 353500 0.151065476380719 0.151065476380719 353500
333500 394500 0.0455819509763127 0.0455819509763127 394500
292500 92500 -1.17940550961217 -1.17940550961217 92500
435500 387500 0.545234641245428 0.545234641245428 387500
461500 524500 1.25841015056003 1.25841015056003 524500
426500 432500 0.473673130618648 0.473673130618648 432500
389500 390500 -0.182423554743641 -0.182423554743641 390500
365500 168500 1.27417072135283 1.27417072135283 168500
427500 542500 0.540161828533247 0.540161828533247 542500
315500 342500 0.875122362581751 0.875122362581751 342500
417500 383500 0.146883310175259 0.146883310175259 383500
