"longitude" "latitude" "ADHD_2017"
533500 165500 -1.38297632203911
439500 557500 1.1432456848652
378500 391500 -0.160815696015424
546500 175500 1.22286173781361
450500 275500 0.151491437753498
412500 428500 0.747450122031703
435500 335500 -1.15264739064945
404500 292500 0.521845489503775
447500 400500 0.991525988633752
383500 349500 1.23540823642999
450500 532500 0.416826649233307
531500 194500 -0.0350796435234611
385500 349500 -0.623138680524684
427500 433500 1.11528712930647
540500 169500 0.190137751392852
451500 518500 -0.916432447563223
471500 106500 -1.44040365984187
506500 433500 0.91113546046211
528500 176500 -0.0677237741827537
443500 392500 0.0525135042242522
259500 665500 -0.064780768334467
358500 417500 -0.41867722159103
259500 665500 0.0222315229958215
337500 393500 -1.67905819988128
336500 389500 1.40753535479364
436500 566500 0.0220379041900127
445500 421500 1.22526261100563
332500 397500 0.0504998686438452
409500 287500 -0.278148692335305
442500 420500 2.03691264495438
499500 179500 -0.943229290287103
388500 396500 0.779203606184278
528500 190500 0.16767796991908
260500 668500 -0.529349730991102
294500 664500 0.0460466361102525
431500 96500 0.578924313456086
449500 353500 1.04082133659257
329500 329500 0.81482946645302
383500 398500 0.111567239995809
408500 91500 -0.254411026743198
331500 188500 -0.920924403857978
599500 225500 -0.0749263937588259
435500 387500 -1.33433927802004
430500 434500 -0.126196653536886
333500 350500 0.155518708914312
297500 518500 0.120280086257188
371500 182500 0.133446165052157
392500 291500 -1.88816651015434
432500 384500 -1.45302760598058
521500 183500 -0.692531660526409
327500 673500 -0.43714845566515
451500 518500 0.436730662470409
526500 195500 -0.403574954737976
531500 106500 -0.0642386356782033
459500 451500 -1.99965221853881
344500 383500 -0.763434867213438
435500 387500 -0.18772871002279
429500 315500 1.39831909963717
333500 383500 -1.08418378091561
385500 393500 0.647542818234577
387500 401500 0.223711252320026
466500 268500 0.78133341304817
436500 566500 0.953654150217633
435500 316500 0.98939618176986
509500 429500 0.260034140289678
430500 434500 -0.189238936708096
416500 432500 0.00674201853115132
356500 177500 -1.07485135447564
526500 369500 -1.17003435941104
459500 345500 0.133058927440539
392500 404500 -0.6406030968086
416500 432500 -0.182152488415508
387500 349500 0.542291635397139
522500 179500 2.47743415192961
471500 173500 -1.15369293220082
360500 388500 -0.592701804251606
402500 287500 -0.0814319856339868
507500 167500 0.942075745630292
428500 514500 -0.396101268833773
584500 207500 -1.21096537495894
517500 180500 0.518786312372002
529500 178500 1.48579607610139
344500 391500 -1.5630418114409
356500 734500 0.65753354861429
519500 192500 -0.412829933655618
455500 340500 -0.0585462427874371
435500 387500 -0.175995410390802
442500 113500 -1.42894142653802
425500 564500 -0.0469678382000944
389500 342500 -0.413488237595365
439500 557500 0.358895902535438
374500 164500 -0.102149197855485
547500 251500 -0.323145702805174
388500 398500 -0.0797668639040346
409500 287500 -0.452947750219114
435500 387500 1.66930798024658
449500 333500 -2.19966044493887
453500 345500 1.76480077527128
438500 391500 0.0976266859776062
513500 184500 -1.68688039963594
360500 175500 1.02610630735113
286500 71500 -0.262039607692049
324500 671500 -1.05839375598193
333500 394500 0.409430410851428
531500 184500 -0.409693309001521
370500 355500 -1.24093756609807
437500 543500 -0.0893316329109688
414500 416500 -0.716462944924324
452500 341500 -0.165811061205281
433500 278500 1.76499439407708
346500 730500 -1.91469228655009
427500 561500 0.823890826564854
539500 176500 -0.111210557967317
339500 555500 0.759919173125764
514500 175500 1.53605951808925
456500 341500 -1.39354790883624
443500 351500 -0.465300630029688
327500 673500 0.759648106797632
445500 324500 -0.0936299703999155
581500 110500 0.261350748169175
331500 188500 0.138247911436205
529500 172500 -0.511885314707186
194500 830500 -0.89397266608945
516500 149500 0.399517127994038
383500 398500 0.755311045547524
398500 295500 0.219529086114564
538500 175500 -1.68180758692376
373500 405500 1.81506421725913
537500 189500 -1.80920876114568
438500 383500 -0.128094117833808
379500 410500 0.681813346862661
383500 398500 -2.07508610528175
389500 440500 -0.612876883816838
439500 557500 1.17616088185263
300500 221500 0.163302184907809
382500 395500 -1.14718734032565
548500 175500 -0.78566230612024
461500 330500 0.900834939993105
392500 404500 0.0539462833872345
337500 391500 2.12675177084947
454500 334500 -0.504915037698085
330500 392500 -2.7048506330541
371500 408500 0.993926861825776
182500 44500 -1.13758384755756
337500 391500 1.11726204112572
429500 564500 -0.209839977646107
369500 422500 -0.547123937364312
330500 392500 1.14351675119333
552500 173500 -0.10296239683988
513500 184500 -0.332981538140239
456500 341500 0.552630879627307
249500 670500 -0.598742710992827
451500 518500 0.517856942104122
402500 287500 -0.225290758349616
319500 469500 -0.823146906924743
533500 165500 2.44781047464093
391500 282500 -0.629954062489139
548500 184500 -0.847775219023571
296500 195500 0.872256804255788
417500 442500 0.159468532552804
508500 164500 -1.28221709549642
421500 435500 1.01452790276379
519500 192500 -0.0561066458342514
386500 397500 -0.682695825191342
429500 566500 -0.887776864303582
385500 343500 0.631782247441775
440500 562500 -0.795227075127175
436500 566500 1.01526365422586
365500 400500 0.150833133813749
392500 806500 0.00217261471407197
234500 622500 -0.59305031810206
572500 158500 2.86490410611335
398500 288500 -0.433121184504336
530500 171500 0.462481963642925
447500 167500 -1.12395308362865
346500 392500 0.779668291318218
426500 561500 -0.0378677543271017
450500 532500 -0.831433791813343
451500 335500 -0.697836815805557
386500 351500 1.26607745527004
540500 169500 0.231727070880493
256500 656500 0.227467457152707
363500 411500 -0.313426038753593
454500 207500 -0.683857538026193
409500 287500 0.898937475696183
522500 156500 0.869507417213308
504500 440500 0.414929184936385
479500 353500 -0.308508121086059
386500 351500 0.148122470532433
409500 287500 0.31943638991169
275500 646500 1.37996403684653
432500 553500 -0.0392618097289212
255500 665500 0.693430475211165
394500 406500 -0.935019852920827
254500 668500 -0.57225565835824
386500 396500 1.18169837969875
411500 291500 0.0726111362671629
415500 425500 1.6332174348439
524500 188500 0.118808583333043
365500 176500 0.168297550097665
413500 295500 -0.169412370993318
436500 405500 -0.387039908721941
350500 395500 -0.0948304069959278
299500 192500 -0.696558931687223
269500 660500 0.783811733762517
360500 175500 -0.183507820056167
427500 542500 0.431967639847522
430500 287500 -1.18215489665465
530500 189500 1.834193755273
416500 432500 0.0396572155185766
427500 564500 0.139913033166157
315500 186500 1.13898607113742
435500 384500 -0.9140315743712
488500 160500 -0.0674527078546227
318500 191500 0.629458821772074
372500 403500 2.52947888693091
519500 192500 0.741757729140937
451500 518500 0.0413610610096898
422500 148500 1.37016692527263
420500 445500 0.724254589095859
423500 568500 -0.0982380979781559
331500 398500 -1.61988829282624
331500 188500 0.674378384719619
346500 169500 -0.498525617106407
576500 165500 -0.48218418989618
409500 287500 -1.33302267014054
417500 434500 1.51414186927174
427500 190500 -1.11616960763515
410500 432500 -0.0213714320722263
479500 353500 0.151065476380719
333500 394500 0.0455819509763127
292500 92500 -1.17940550961217
435500 387500 0.545234641245428
461500 524500 1.25841015056003
426500 432500 0.473673130618648
389500 390500 -0.182423554743641
365500 168500 1.27417072135283
427500 542500 0.540161828533247
315500 342500 0.875122362581751
417500 383500 0.146883310175259
364500 177500 -0.751701567581451
481500 200500 -0.647186136206085
440500 537500 0.0738890203854975
481500 213500 0.120047743690216
339500 405500 -0.283453847614455
409500 287500 0.548332542138362
450500 337500 2.22871143398816
389500 398500 -1.12724460332739
330500 388500 0.406138891152684
327500 673500 -0.191291296049664
327500 673500 -0.34661230206915
337500 402500 0.576174926413607
319500 469500 -1.25933135264987
443500 520500 1.86896769279619
322500 307500 -0.427041554001952
327500 673500 2.07412617943075
424500 422500 -0.221340934711126
538500 143500 0.59817002275344
416500 432500 0.0231996170248639
232500 630500 -1.63239606768146
431500 557500 0.658308023837524
345500 141500 -1.25987348530613
384500 402500 -1.05587671150642
337500 391500 -0.899703782741379
447500 377500 0.150988028858397
535500 399500 1.33663214810662
424500 560500 0.414425776041284
392500 286500 -0.620931426138468
451500 518500 0.750702917969285
417500 565500 -0.538101301013641
512500 180500 0.786948358416614
493500 190500 0.181657247698444
327500 673500 -2.47026208793667
533500 186500 -0.507315910890108
303500 374500 0.527228092305248
259500 665500 0.73122486610496
318500 188500 -0.844948384458767
416500 432500 -0.135335461171041
340500 384500 -0.131424361293712
243500 662500 0.283810529642948
447500 331500 0.407494222793343
412500 541500 0.0110790797812591
524500 176500 1.00527292384615
303500 858500 -0.292050522592347
428500 514500 -2.12968660851972
398500 394500 -1.7117797780629
417500 437500 -1.01773380676217
451500 518500 1.74292185021493
369500 72500 0.182625341727486
538500 173500 -0.271875443027114
337500 391500 -1.63615227251415
330500 388500 -0.136574621528215
467500 250500 1.51797552162675
323500 181500 0.0674995997938215
376500 387500 0.728088241450865
531500 175500 0.0440330005298455
415500 279500 0.893942110506327
391500 352500 0.54713210554235
439500 388500 -0.259909800828155
435500 347500 -1.06071718165163
392500 404500 0.0542947972376893
546500 258500 -0.344482495205258
471500 106500 0.954157559112734
437500 388500 -0.87918018932569
351500 240500 -0.530821233915247
520500 160500 -0.705155606665114
435500 387500 -1.58887056013574
409500 333500 0.571334456268398
438500 333500 0.0847316735107678
409500 287500 0.147735232920815
422500 565500 -0.489386809472252
435500 568500 0.245396558570565
337500 391500 -0.33944840625424
388500 283500 -0.439316986290204
464500 99500 -1.17080883463428
450500 337500 -0.094249550578503
278500 381500 1.30704719457909
305500 206500 -0.813311071589678
451500 518500 -0.686761820113319
532500 174500 -0.0482457223184305
425500 564500 1.96523496304411
522500 184500 -0.419335525530779
427500 569500 0.338178690313942
422500 565500 -0.470257271458384
420500 528500 0.923023655138745
425500 564500 0.873263622045992
531500 181500 0.852352791018686
514500 175500 -0.354357054301486
510500 166500 0.426236523195595
453500 361500 0.0249421862771383
474500 106500 -0.119768509184047
451500 206500 1.84542364600989
377500 398500 0.580086026290936
421500 423500 0.792911817635512
399500 564500 -1.44605732897148
457500 450500 0.806581305325584
332500 447500 -0.880187007115893
405500 284500 -0.938311372619571
459500 100500 -0.0889443952993528
488500 160500 0.449006094758661
238500 246500 1.93104188193835
497500 371500 0.0708298432537258
439500 557500 2.22940846168907
392500 404500 -2.61082934095355
383500 349500 1.72259187560505
386500 437500 1.10332148710751
271500 214500 -1.29886831279594
363500 175500 0.940294452616854
435500 568500 -0.0839877538706575
554500 260500 -1.37848436574435
478500 178500 -0.242445384544239
430500 455500 -2.11206729719115
531500 184500 1.11369945509884
456500 341500 0.130890396815486
387500 401500 0.873186174523668
337500 402500 -0.795072180082529
360500 170500 -0.624300393359533
331500 436500 0.302475382522876
565500 174500 1.0410924029207
444500 356500 -0.322642293910071
432500 566500 -1.28252688558571
327500 673500 -0.38289646627764
519500 192500 1.03722002680453
264500 194500 1.18162093217642
521500 185500 -0.997248937107643
337500 391500 0.866254621275728
457500 317500 1.35835617811832
413500 415500 -1.41050891622506
409500 287500 -0.379333880250766
438500 557500 0.621559174495092
336500 732500 -0.313193696186624
439500 557500 1.73827499887553
385500 255500 0.41733005812841
435500 387500 -0.54545881563436
531500 168500 -0.474439437663846
386500 397500 1.5269207104551
268500 665500 0.206363007319595
536500 174500 2.97941026786843
451500 206500 -0.775594128218205
449500 213500 0.851229801944998
433500 576500 0.328110512411905
457500 345500 0.14184922122424
435500 330500 1.32493757223579
533500 155500 0.415238975025679
533500 177500 1.25523480214477
276500 665500 1.18375073904032
450500 532500 -0.344405047682934
359500 163500 0.349292409767343
387500 394500 0.627367738669345
431500 422500 -0.359817104625282
435500 568500 -1.18656940542708
521500 393500 -0.86922818270714
426500 432500 -2.14897104157823
392500 404500 0.95543544323107
392500 404500 -2.58774997930119
455500 338500 -0.362179254056144
430500 434500 0.239781613202121
458500 404500 -0.767578309657738
435500 387500 1.26735533938838
425500 564500 -0.194118130614467
325500 387500 0.973054754559632
451500 518500 -0.842973472639523
325500 95500 -0.333097709423725
409500 425500 2.57393376474451
468500 519500 2.46453913946277
426500 427500 -1.52195590084836
453500 370500 -0.445861301926528
515500 207500 0.4924154310209
496500 176500 -0.320125249434563
455500 518500 -1.43393679172787
389500 413500 0.747798635882159
327500 673500 0.567539527674554
425500 439500 -0.500810319014947
530500 408500 -0.545846053245977
353500 429500 -2.03709809558215
491500 182500 1.14704061345905
587500 241500 -0.00956068491791525
470500 205500 -1.48125722786744
303500 374500 -0.238689179711557
453500 361500 -1.94536150539013
435500 387500 0.0409738233980722
332500 161500 0.606921592775979
360500 175500 -1.50356211429657
392500 412500 -0.840921113297953
445500 421500 2.08272285440864
440500 393500 -1.57585937638542
258500 662500 0.177978490388084
360500 182500 1.65528997870605
427500 564500 0.24528038728708
390500 343500 -0.417554232517342
272500 659500 -0.978855150555847
522500 164500 1.1200114281682
449500 375500 -0.228853344376491
374500 164500 0.00407007901099567
427500 572500 -0.0261731784562739
429500 564500 -0.639441383973749
409500 287500 1.36064088002686
425500 564500 0.451406967950684
451500 518500 0.753955713906865
374500 164500 -0.903847225185678
337500 391500 0.0175459478952589
418500 425500 1.96569964817805
443500 396500 1.04546818793197
425500 564500 0.454930830216397
435500 387500 -2.1303061886983
523500 189500 -1.41364554087915
424500 434500 0.0322222533755344
634500 239500 1.12922768332468
390500 347500 0.0140220856295458
436500 532500 -0.0845686102880839
409500 287500 -0.691060157602265
288500 147500 1.53354247361374
433500 435500 0.326484114443116
381500 214500 0.522697412249331
451500 206500 1.58458039082483
436500 566500 0.0611876267244678
242500 52500 0.726849081093691
331500 381500 -1.18955113503653
346500 730500 -1.10815378907468
450500 356500 -0.129797963324921
348500 395500 0.385111888841894
433500 278500 1.55820950947373
368500 407500 -0.892733505732277
430500 581500 -1.03574035570235
443500 392500 -1.06586744188613
425500 459500 0.240246298336061
458500 379500 1.44765317135714
533500 179500 -0.980365377241151
425500 564500 0.539774590921631
450500 337500 -1.24109246114272
465500 101500 1.01874879273041
458500 525500 1.0638232507226
456500 341500 -1.20283338511499
531500 169500 0.495978017047775
428500 514500 -0.500306910119845
332500 161500 1.47553427939355
340500 396500 -1.13456339418695
456500 341500 -0.887118560363835
383500 398500 -0.741323599590122
333500 394500 1.02870079934896
530500 178500 -1.3912632069277
409500 287500 1.23080010885175
358500 171500 0.535979662327787
409500 551500 2.36288926641337
293500 678500 2.14812728701071
585500 132500 -0.247866711106874
455500 185500 -1.37054599470621
330500 392500 0.156564250465678
440500 562500 -0.244033058751869
335500 388500 1.2772298984846
409500 287500 -0.188580632768347
428500 389500 0.493499696333428
360500 175500 0.995708154839213
531500 181500 -0.00661767906962858
383500 398500 -1.16658794466766
401500 371500 0.485716220339931
358500 417500 -1.16325770120775
373500 432500 -1.41395533096845
430500 434500 -0.542322190980264
409500 287500 0.041283613487366
330500 388500 0.410321057358146
435500 335500 0.73304488287956
426500 573500 1.23753804329389
318500 180500 -1.59146505213357
475500 319500 0.620591080466051
457500 343500 -0.00832152456074183
411500 439500 -0.160041220792191
443500 520500 -2.17940791785131
433500 388500 -0.632664725770455
414500 180500 2.25198441444633
528500 187500 0.972280279336398
522500 165500 -0.516803232374718
457500 402500 0.190486265243307
409500 287500 -0.714023347971139
439500 558500 1.08283661745299
487500 181500 1.03385105958346
331500 436500 0.577762600621235
471500 173500 -0.891223279046971
387500 786500 -0.00162231387977215
524500 171500 -0.606642358269809
248500 663500 0.706402935200326
436500 566500 -1.2784996144249
387500 347500 0.185684518859259
531500 143500 -1.72053134808544
439500 557500 -1.46398643038933
430500 455500 -0.107493076895796
429500 566500 -1.3400316709108
442500 420500 2.58032318533619
383500 349500 -0.428474333164934
407500 284500 1.17008125135024
524500 171500 -0.0330272841818913
363500 828500 -0.23458446102842
453500 342500 -0.423285349169271
377500 430500 -0.586428554943415
387500 349500 -0.957208568066469
346500 392500 1.18100135199784
318500 176500 1.2138778252241
435500 335500 -0.892113925553689
333500 350500 -0.357726021522551
340500 366500 -1.01029884461913
508500 187500 1.23455631368444
531500 181500 -0.488922124338312
331500 188500 -0.0113032541701912
260500 668500 -1.07357347035731
409500 287500 -1.46305706012145
330500 388500 -0.763976999869701
264500 194500 1.3478620388435
327500 673500 0.939597424915943
402500 287500 -0.34637995950218
465500 101500 -0.526484172665139
409500 425500 -1.26498502177948
433500 420500 1.67960850071559
259500 665500 0.0797750320820724
414500 416500 -1.29968151178034
435500 382500 1.02811994293154
423500 571500 -1.08608124521253
462500 300500 -0.6794043054926
272500 655500 -0.231873797747101
509500 429500 0.213952864507283
506500 207500 -0.368297608319689
435500 387500 1.15621814485436
355500 172500 -1.80340019697143
443500 392500 1.24385001636324
434500 406500 1.22158385369527
431500 297500 0.0845380547049589
455500 520500 1.28489720319461
409500 287500 -0.0707829513145269
430500 434500 0.988079573890362
442500 379500 -1.59862894794848
255500 666500 -1.53864584190904
418500 430500 0.665897881025212
416500 432500 0.375392224790314
416500 432500 -0.46046015988448
259500 665500 0.0115437649151989
516500 183500 1.77006720678926
435500 387500 0.817269063406206
443500 392500 1.05662063114653
259500 665500 -0.943229290287103
509500 429500 1.55832568075721
356500 178500 0.524207638934637
358500 405500 -0.836158090675067
437500 373500 -0.674215321496935
311500 207500 -0.713210148986744
439500 426500 1.37705975475941
422500 562500 -0.419335525530779
506500 207500 0.239820336963284
456500 341500 -1.16867902777039
532500 171500 0.785631750537117
353500 429500 -1.75882914787434
430500 455500 0.446798840372445
369500 349500 0.037411237371198
365500 352500 0.0577024882199175
327500 673500 0.324625373907355
531500 175500 0.123726501000577
394500 399500 -0.539727698982432
503500 426500 -0.903498711335223
335500 673500 0.0693196165684197
360500 175500 -0.716075707312707
599500 225500 -0.33460793610903
508500 170500 -0.97986196834605
373500 165500 -0.258283402859366
275500 189500 0.298293216317414
378500 396500 -0.247363302211773
430500 455500 0.264797162912564
402500 287500 -0.229705267122048
360500 175500 -0.190942782199209
435500 387500 0.301623459777319
429500 564500 -1.12565692911976
341500 398500 0.216082671371175
385500 347500 0.573619158176936
426500 432500 -0.0655165197965378
394500 424500 0.706557830244973
486500 193500 -0.824889476177019
392500 404500 -0.564007497230803
532500 196500 0.891231447225009
427500 551500 -0.0779855708905975
327500 673500 -0.656983247779989
509500 429500 -0.319079707883197
409500 425500 -0.0596305080999629
353500 429500 2.13256033502372
365500 352500 -0.387891831467497
428500 514500 0.933711413219368
435500 378500 -1.23179875846392
533500 168500 -0.630573642667726
376500 387500 -0.814434060663367
526500 185500 0.0214570477725879
409500 287500 -2.42735616056953
389500 398500 0.316648279108049
530500 408500 1.88581252890151
450500 356500 -0.92398358098975
433500 424500 0.689751717900806
429500 566500 -0.105014756181448
303500 858500 0.590618889326912
388500 347500 0.278931335736576
406500 423500 -0.221612001039257
531500 106500 0.379845457323907
427500 566500 1.14812487877157
415500 560500 0.769367770849212
421500 423500 0.248649354508145
342500 126500 -0.447061738522539
333500 394500 -0.580503819485677
389500 390500 0.49911464170187
378500 391500 0.487768579681499
434500 565500 0.381394407770374
327500 673500 0.467554776355103
316500 178500 -0.511536800856731
544500 186500 -0.696946169298839
392500 806500 0.751903354565296
337500 391500 0.727662280078086
349500 312500 -0.695629561419343
616500 134500 -2.02033070699914
256500 656500 -1.88340348753145
451500 518500 -0.404000916110755
337500 391500 0.38526678388654
360500 388500 0.257671990858816
259500 665500 0.109476156893078
313500 176500 1.41671288618896
425500 564500 -1.85490279931646
327500 673500 -0.46371295582206
360500 175500 0.0699004729858445
471500 173500 0.245164216003595
426500 427500 -2.13297812821846
485500 186500 -1.3907597980326
371500 408500 -0.831975924469607
